Dates,TAve,TMax,TMin,Rain,TEPCO,KEPCO,TOHOKU,CHUBU,Total
16/11/16,11.820,14.990,8.650,0.000,32213.750,15942.083,9608.750,15435.833,73200.417
17/11/16,11.910,16.910,6.910,0.020,31777.917,16323.333,9959.167,15530.000,73590.417
18/11/16,11.650,16.820,6.480,12.690,32165.833,16171.250,9840.000,15602.083,73779.167
19/11/16,13.160,15.830,10.490,1.810,31423.333,14935.000,9459.583,13386.250,69204.167
20/11/16,15.400,19.830,10.970,0.040,27506.667,13549.167,8320.417,11599.167,60975.417
21/11/16,13.210,15.560,10.860,2.850,32302.500,15541.667,9484.583,14751.667,72080.417
22/11/16,15.330,19.630,11.040,0.230,31541.250,15468.750,9560.000,15127.500,71697.500
23/11/16,10.640,13.710,7.570,6.590,31870.000,15435.000,9906.667,14970.000,72181.667
24/11/16,6.750,10.390,3.110,3.360,39491.667,16935.417,10820.833,16659.583,83907.500
25/11/16,7.130,11.800,2.460,0.000,37373.750,16956.667,10858.333,16572.083,81760.833
26/11/16,8.920,13.980,3.860,9.310,33012.917,15434.167,10001.667,13834.167,72282.917
27/11/16,10.810,12.800,8.810,14.070,30067.083,14681.667,8898.750,12403.333,66050.833
28/11/16,10.550,13.260,7.830,0.060,33671.250,16556.667,9869.167,15362.500,75459.583
29/11/16,9.520,13.410,5.640,0.170,34517.083,17045.833,10401.250,16478.750,78442.917
30/11/16,8.340,11.730,4.950,4.520,35137.083,17025.417,10373.333,16836.667,79372.500
01/12/16,11.740,15.810,7.670,0.390,34594.583,16777.083,10119.583,16190.417,77681.667
02/12/16,10.610,14.270,6.940,0.150,33313.750,16615.417,10164.167,16119.583,76212.917
03/12/16,10.220,15.610,4.820,0.110,30915.417,15556.250,9419.167,14088.750,69979.583
04/12/16,10.870,15.290,6.460,7.350,28631.667,14629.583,8814.583,12470.833,64546.667
05/12/16,12.880,17.110,8.640,1.120,31698.333,16044.167,9560.000,15101.250,72403.750
06/12/16,9.880,14.610,5.150,0.540,33303.333,17038.333,10296.667,16342.083,76980.417
07/12/16,7.150,11.160,3.140,0.360,35696.667,17585.000,10686.667,16857.083,80825.417
08/12/16,8.140,12.650,3.620,0.270,35287.917,17513.750,10737.500,16754.583,80293.750
09/12/16,9.880,15.430,4.330,1.950,34141.667,17566.250,10500.833,16613.333,78822.083
10/12/16,7.560,11.200,3.920,1.040,32470.417,16488.750,10419.583,14615.417,73994.167
11/12/16,6.290,10.300,2.280,0.480,31600.833,15780.833,10245.000,13661.250,71287.917
12/12/16,5.860,9.920,1.790,2.770,36360.833,18364.583,10997.500,17252.083,82975.000
13/12/16,8.240,11.790,4.700,30.160,35972.083,18700.000,10850.417,17892.083,83414.583
14/12/16,7.360,10.650,4.060,2.790,36438.333,18452.500,11093.750,17199.583,83184.167
15/12/16,5.410,8.700,2.130,1.120,37227.083,18972.083,11506.667,17877.500,85583.333
16/12/16,4.430,7.940,0.920,0.020,38410.000,19291.667,11912.500,18160.417,87774.583
17/12/16,5.600,10.850,0.340,0.000,34834.167,17606.667,11064.583,15791.250,79296.667
18/12/16,7.940,13.560,2.310,0.000,31648.750,15831.250,9632.917,13614.167,70727.083
19/12/16,9.460,14.940,3.990,0.020,34698.750,17874.583,10264.583,16530.833,79368.750
20/12/16,9.830,13.550,6.100,0.080,35077.500,18342.083,10468.333,17354.583,81242.500
21/12/16,10.520,15.660,5.380,0.380,34315.417,17917.083,10388.750,16938.333,79559.583
22/12/16,13.030,18.520,7.550,22.940,34152.083,17178.333,10328.750,16962.917,78622.083
23/12/16,11.090,15.320,6.870,1.290,30595.000,16351.667,9710.417,15785.417,72442.500
24/12/16,7.340,10.520,4.160,0.000,31461.250,16412.917,9939.583,14584.583,72398.333
25/12/16,7.540,11.340,3.750,0.310,30987.083,15260.833,9830.000,13289.583,69367.500
26/12/16,7.750,11.330,4.160,12.610,35972.500,17775.000,10784.167,16442.500,80974.167
27/12/16,9.770,14.630,4.910,5.890,34473.750,17322.083,10729.583,16150.833,78676.250
28/12/16,4.600,7.750,1.450,0.020,33776.250,17688.750,10702.500,15181.667,77349.167
29/12/16,4.400,8.110,0.690,0.250,32579.167,16247.083,10157.500,13273.750,72257.500
30/12/16,5.160,8.860,1.460,0.160,29988.750,15097.083,9790.417,12141.667,67017.917
31/12/16,5.770,10.940,0.600,0.000,28272.917,14369.167,8972.917,11502.500,63117.500
01/01/17,7.030,12.280,1.780,0.000,25930.833,13107.083,8289.565,10569.167,57896.649
02/01/17,7.580,12.380,2.790,0.230,26496.667,13225.833,8370.833,10685.000,58778.333
03/01/17,8.280,12.720,3.840,0.130,27184.583,13453.750,8656.667,10877.083,60172.083
04/01/17,7.500,12.350,2.640,0.400,29851.667,15127.917,9704.583,12349.167,67033.333
05/01/17,6.330,9.430,3.240,0.330,34140.833,17656.250,11045.000,14977.500,77819.583
06/01/17,5.410,9.030,1.780,0.110,37015.000,18335.417,11274.167,17185.000,83809.583
07/01/17,5.060,9.800,0.310,3.120,35549.167,17568.333,10550.833,16711.250,80379.583
08/01/17,5.090,7.150,3.030,16.960,34885.417,16685.833,9687.500,14614.583,75873.333
09/01/17,7.570,11.160,3.990,0.680,34059.583,16542.917,10127.500,14612.500,75342.500
10/01/17,7.390,11.610,3.170,0.170,36092.083,18024.167,10802.083,17152.917,82071.250
11/01/17,5.580,8.600,2.560,0.350,36815.417,18867.917,12080.417,18107.083,85870.833
12/01/17,4.830,8.470,1.180,0.340,37554.583,19323.333,12400.000,18512.500,87790.417
13/01/17,5.370,9.200,1.540,0.810,37535.417,19376.250,12513.333,18583.333,88008.333
14/01/17,1.520,4.770,-1.740,1.930,37640.833,19015.417,12452.083,18018.750,87127.083
15/01/17,0.580,3.960,-2.800,1.360,36670.000,18498.333,11775.833,16217.500,83161.667
16/01/17,2.640,6.700,-1.420,0.990,40532.500,20428.333,12365.417,19278.333,92604.583
17/01/17,4.410,8.840,-0.030,0.130,39185.000,20307.083,12128.333,19342.917,90963.333
18/01/17,4.810,9.560,0.060,0.370,38774.583,19959.167,11689.167,18855.000,89277.917
19/01/17,5.980,9.940,2.020,0.850,38798.333,19673.333,11623.750,18519.583,88615.000
20/01/17,3.650,6.500,0.800,0.780,41822.500,20413.333,11712.500,18887.917,92836.250
21/01/17,4.570,8.610,0.520,0.770,35893.333,18420.417,11112.917,16595.417,82022.083
22/01/17,4.640,9.220,0.060,1.510,32855.417,17680.417,10585.833,14737.917,75859.583
23/01/17,2.350,5.420,-0.730,0.260,39250.833,21164.167,12163.750,18904.583,91483.333
24/01/17,1.670,5.460,-2.120,0.500,41046.667,21497.500,12798.750,19974.583,95317.500
25/01/17,2.810,7.760,-2.150,0.000,40475.417,21015.417,12468.333,19525.417,93484.583
26/01/17,3.830,9.450,-1.790,0.090,39478.333,20547.500,11832.083,19160.833,91018.750
27/01/17,6.880,13.350,0.410,0.670,37830.000,19768.750,11535.417,18523.333,87657.500
28/01/17,7.110,11.740,2.470,0.120,33366.250,17233.750,10835.000,15404.167,76839.167
29/01/17,7.020,11.450,2.590,4.840,31243.333,16562.500,10186.667,13850.833,71843.333
30/01/17,9.590,14.720,4.470,0.730,33744.583,18465.000,11031.250,17047.917,80288.750
31/01/17,4.700,8.170,1.220,0.090,36844.167,19627.917,11783.333,18438.750,86694.167
01/02/17,4.580,8.690,0.470,0.440,37077.083,20201.250,11617.083,18687.083,87582.500
02/02/17,4.020,7.920,0.130,0.450,38521.667,19829.583,12608.750,18845.833,89805.833
03/02/17,6.060,11.490,0.620,0.000,37274.167,18814.583,11931.250,18025.833,86045.833
04/02/17,7.350,12.350,2.350,3.530,33430.417,16977.917,10417.500,15358.750,76184.583
05/02/17,6.160,8.860,3.460,5.200,32588.333,16632.083,9981.667,14670.833,73872.917
06/02/17,7.300,11.710,2.890,0.670,35571.250,18772.083,10974.167,17382.083,82699.583
07/02/17,4.740,8.050,1.430,0.170,37942.917,19904.167,11967.917,18845.000,88660.000
08/02/17,5.040,9.090,1.000,2.280,37727.083,19675.833,11833.750,18565.417,87802.083
09/02/17,3.280,5.580,0.980,4.640,41276.667,20612.917,11730.833,19202.500,92822.917
10/02/17,3.830,7.140,0.520,0.690,39489.167,20612.500,11753.750,18916.250,90771.667
11/02/17,2.610,6.860,-1.630,0.600,35540.000,18809.167,11149.583,17110.000,82608.750
12/02/17,4.020,8.780,-0.740,0.090,33495.417,17692.500,10409.583,15034.583,76632.083
13/02/17,4.820,9.690,-0.050,0.100,37562.500,20180.833,11315.000,18237.500,87295.833
14/02/17,5.170,9.640,0.700,0.220,38047.917,20506.250,11483.750,18963.750,89001.667
15/02/17,5.710,10.820,0.600,0.000,37317.917,19676.667,11344.583,18486.667,86825.833
16/02/17,7.000,13.570,0.430,0.240,36363.333,19004.583,10843.333,17877.500,84088.750
17/02/17,10.200,15.640,4.750,2.400,33727.917,18662.500,10607.917,17652.500,80650.833
18/02/17,7.120,10.000,4.230,0.100,32773.333,16960.417,10695.833,15357.917,75787.500
19/02/17,5.430,9.950,0.910,0.320,31293.333,15997.500,10498.750,13890.417,71680.000
20/02/17,8.990,15.290,2.690,7.390,34539.583,18515.000,11361.250,17225.417,81641.250
21/02/17,4.950,8.190,1.720,0.150,36622.083,19800.833,12017.083,18580.833,87020.833
22/02/17,5.180,10.450,-0.090,11.120,37138.750,19282.917,11372.083,18119.583,85913.333
23/02/17,10.070,13.840,6.290,0.650,34728.750,18317.917,11091.667,17291.250,81429.583
24/02/17,6.260,9.530,3.000,0.020,35623.750,18953.750,11402.917,17541.667,83522.083
25/02/17,5.930,10.720,1.140,0.330,32405.833,17037.917,10605.417,15172.083,75221.250
26/02/17,7.020,11.820,2.210,0.300,29843.333,15727.083,9896.250,13481.667,68948.333
27/02/17,6.200,10.060,2.340,0.000,35613.750,18036.250,11004.583,16656.250,81310.833
28/02/17,5.860,10.820,0.910,0.000,36180.417,18540.833,11153.750,17216.250,83091.250
01/03/17,6.580,11.880,1.270,3.810,36076.250,18584.583,10864.583,17447.083,82972.500
02/03/17,7.680,10.310,5.050,4.050,36808.333,18147.917,10691.667,17696.667,83344.583
03/03/17,8.030,12.750,3.320,0.170,34800.000,17832.917,10559.167,17226.667,80418.750
04/03/17,8.170,14.130,2.200,0.120,31996.250,16234.167,9959.167,14757.500,72947.083
05/03/17,9.020,14.420,3.630,0.810,29102.917,14934.583,9380.833,12934.167,66352.500
06/03/17,8.820,11.960,5.670,0.750,34370.833,17353.333,10346.667,16314.167,78385.000
07/03/17,5.850,9.540,2.170,0.590,36522.083,18413.750,11227.500,17754.583,83917.917
08/03/17,4.890,9.370,0.420,0.190,36516.667,18875.833,11523.750,18097.083,85013.333
09/03/17,6.250,10.860,1.640,0.150,35497.500,18770.833,11075.833,17802.500,83146.667
10/03/17,7.860,12.680,3.040,0.560,34733.333,18307.917,11085.833,17452.083,81579.167
11/03/17,7.470,12.320,2.630,0.020,32175.000,16699.583,10131.667,14967.083,73973.333
12/03/17,7.660,13.240,2.090,0.100,30183.333,15312.917,9530.417,13186.250,68212.917
13/03/17,9.120,12.710,5.530,2.210,34819.583,17498.333,10446.250,16168.333,78932.500
14/03/17,8.700,12.060,5.330,2.780,35928.750,17797.083,10809.167,16816.250,81351.250
15/03/17,6.370,9.420,3.320,0.280,37530.833,18368.750,11041.667,17267.917,84209.167
16/03/17,7.920,13.100,2.730,0.090,35218.750,17938.750,10580.833,16949.167,80687.500
17/03/17,8.510,13.990,3.030,0.070,34418.750,17595.833,10444.583,16757.917,79217.083
18/03/17,8.780,14.340,3.230,0.030,30984.583,16037.917,9605.833,14367.083,70995.417
19/03/17,10.520,16.680,4.370,0.000,28219.167,14616.250,9035.833,12547.917,64419.167
20/03/17,11.640,17.080,6.190,12.030,29112.083,14867.500,9232.083,14371.250,67582.917
21/03/17,9.200,11.970,6.420,11.220,34470.833,17429.167,10269.167,16613.333,78782.500
22/03/17,9.100,13.530,4.680,0.710,33641.667,17237.917,10085.833,16706.250,77671.667
23/03/17,9.200,13.730,4.680,1.010,33945.417,17442.500,10315.417,16678.333,78381.667
24/03/17,8.330,12.480,4.180,0.720,34012.083,17192.917,10567.083,16610.000,78382.083
25/03/17,7.880,12.280,3.480,1.520,31685.417,15930.417,9747.083,14304.583,71667.500
26/03/17,7.790,10.970,4.620,13.920,32326.087,14898.333,9163.913,13188.333,69576.667
27/03/17,7.600,11.100,4.110,2.170,37405.000,16730.833,10517.500,16095.833,80749.167
28/03/17,8.740,14.080,3.400,0.520,35342.500,17043.750,10291.667,16599.167,79277.083
29/03/17,9.690,14.720,4.660,0.660,33921.250,16637.083,10009.167,16240.417,76807.917
30/03/17,12.430,17.880,6.990,1.510,32226.667,15797.500,9693.750,15577.917,73295.833
31/03/17,8.350,11.670,5.030,12.270,34100.000,17065.417,9704.167,16060.000,76929.583
01/04/17,7.810,10.990,4.640,0.890,33075.833,15677.500,9240.417,14100.417,72094.167
02/04/17,9.320,14.520,4.130,0.030,29195.000,14292.500,8605.417,12416.667,64509.583
03/04/17,10.380,16.300,4.470,0.800,32351.250,16218.333,9580.833,15339.167,73489.583
04/04/17,12.050,18.570,5.530,0.000,32177.917,16040.833,9454.583,15666.667,73340.000
05/04/17,13.860,19.810,7.900,0.050,30858.333,15858.750,9125.000,15370.833,71212.917
06/04/17,16.090,20.380,11.810,12.410,30311.667,15810.833,8824.583,15317.917,70265.000
07/04/17,17.030,19.970,14.090,8.570,30181.667,15796.250,8837.500,15101.667,69917.083
08/04/17,15.990,18.410,13.570,6.950,28204.167,14486.250,8318.333,12839.583,63848.333
09/04/17,13.920,17.160,10.670,3.380,26883.333,13275.833,7998.750,11342.917,59500.833
10/04/17,11.650,15.600,7.710,7.230,30632.500,15651.250,8882.917,14608.333,69775.000
11/04/17,10.340,12.640,8.030,22.490,34972.917,16490.417,9457.917,16083.333,77004.583
12/04/17,13.080,18.320,7.840,0.120,31037.500,15986.667,9250.417,15210.833,71485.417
13/04/17,11.430,17.310,5.560,0.130,31130.417,16022.917,9487.083,15316.667,71957.083
14/04/17,14.570,22.060,7.070,0.000,30362.083,15496.250,8987.500,14957.500,69803.333
15/04/17,17.740,22.340,13.130,5.070,27357.500,14222.083,8322.083,12630.000,62531.667
16/04/17,18.480,24.690,12.270,0.540,25563.750,13090.000,7544.583,11063.750,57262.083
17/04/17,18.190,22.950,13.440,42.700,29049.583,15282.083,8381.667,14368.750,67082.083
18/04/17,17.920,22.620,13.220,0.700,30064.167,15252.917,8765.833,14886.250,68969.167
19/04/17,16.470,21.630,11.320,0.510,29673.750,15182.083,8815.417,14945.417,68616.667
20/04/17,14.260,18.970,9.550,0.480,29572.083,15412.917,8857.500,14918.333,68760.833
21/04/17,15.650,19.080,12.210,0.230,29607.500,15381.667,8704.583,14743.333,68437.083
22/04/17,14.370,19.070,9.670,5.660,27584.167,14076.250,8255.833,12560.833,62477.083
23/04/17,13.740,19.720,7.760,0.000,25832.917,13184.583,7820.833,11225.417,58063.750
24/04/17,15.060,20.910,9.200,0.020,29222.917,15008.333,8590.417,14135.417,66957.083
25/04/17,17.070,21.910,12.220,2.080,29668.750,15139.167,8562.083,14640.833,68010.833
26/04/17,15.850,18.360,13.340,9.830,29753.750,15413.333,8662.917,14764.167,68594.167
27/04/17,15.030,19.100,10.960,0.020,29585.417,14901.250,8620.000,14452.500,67559.167
28/04/17,15.050,20.930,9.170,0.020,28924.583,14769.167,8469.167,14227.500,66390.417
29/04/17,16.480,22.510,10.440,0.410,26112.083,13299.167,7808.750,11676.250,58896.250
30/04/17,17.430,24.680,10.180,0.040,24684.167,12481.250,7356.667,10503.750,55025.833
01/05/17,18.250,23.770,12.740,0.550,27388.750,13850.833,8082.917,11557.917,60880.417
02/05/17,16.790,23.000,10.580,0.180,26748.333,13650.000,8033.333,11539.167,59970.833
03/05/17,18.010,23.580,12.450,0.810,24200.417,12347.500,7252.500,10085.000,53885.417
04/05/17,19.360,24.650,14.080,0.000,23660.833,12133.750,6992.083,9879.167,52665.833
05/05/17,20.710,26.120,15.300,0.390,23760.000,12241.667,7021.250,10039.583,53062.500
06/05/17,20.230,24.930,15.530,0.490,24669.167,12806.250,7132.917,10367.083,54975.417
07/05/17,19.040,24.020,14.050,0.040,24401.250,12143.750,6955.417,10323.333,53823.750
08/05/17,19.900,26.330,13.480,0.270,28602.917,14465.833,8012.500,13505.000,64586.250
09/05/17,18.030,22.020,14.050,7.270,28990.833,15130.833,8343.333,14325.000,66790.000
10/05/17,17.170,20.010,14.340,1.620,29550.000,15338.333,8525.000,14481.250,67894.583
11/05/17,20.210,25.540,14.880,0.580,30155.833,15321.667,8442.917,14670.000,68590.417
12/05/17,21.320,26.360,16.290,21.050,30447.500,15573.750,8474.583,14821.667,69317.500
13/05/17,17.660,20.090,15.230,13.900,27670.833,14412.917,8387.917,12643.333,63115.000
14/05/17,18.830,22.830,14.840,1.020,24896.250,12997.500,7605.417,11057.917,56557.083
15/05/17,18.860,22.750,14.970,1.000,28788.333,14680.000,8412.917,14024.167,65905.417
16/05/17,18.090,21.820,14.350,0.130,29231.250,14962.917,8414.167,14589.583,67197.917
17/05/17,17.920,22.160,13.670,0.020,29079.167,15020.417,8421.250,14592.083,67112.917
18/05/17,19.400,25.120,13.680,0.670,29419.583,15077.083,8443.333,14691.667,67631.667
19/05/17,20.750,27.270,14.220,0.000,29662.917,15280.833,8503.333,14807.083,68254.167
20/05/17,22.200,28.990,15.400,0.000,27742.917,14272.917,8067.083,12769.167,62852.083
21/05/17,23.410,29.450,17.360,0.000,26802.083,13340.417,7565.417,11482.917,59190.833
22/05/17,23.160,28.550,17.760,0.000,30911.250,15561.667,8505.000,14643.333,69621.250
23/05/17,22.710,27.390,18.030,0.360,31097.500,16040.417,8587.083,15287.917,71012.917
24/05/17,21.270,24.050,18.480,13.500,30600.000,15821.667,8535.417,14977.917,69935.000
25/05/17,20.430,23.280,17.570,4.370,30533.750,15732.083,8565.833,14953.750,69785.417
26/05/17,19.690,23.400,15.970,4.940,30066.250,15837.500,8538.750,14804.583,69247.083
27/05/17,19.870,24.700,15.040,1.090,27239.167,13834.167,7924.167,12256.250,61253.750
28/05/17,20.420,25.600,15.240,0.430,25546.667,12813.750,7310.417,11007.500,56678.333
29/05/17,21.840,27.990,15.690,0.000,29688.750,15290.833,8294.583,14318.333,67592.500
30/05/17,23.580,29.590,17.560,0.000,31636.250,16203.333,8650.833,15472.083,71962.500
31/05/17,23.860,27.780,19.940,5.900,31799.583,16102.083,8763.333,15391.667,72056.667
01/06/17,22.190,26.580,17.800,11.750,31602.083,15996.667,8633.333,15514.583,71746.667
02/06/17,21.410,26.090,16.720,0.790,31009.583,15199.167,8452.917,14835.417,69497.083
03/06/17,19.700,24.700,14.700,0.170,27309.167,13536.667,7777.083,12302.917,60925.833
04/06/17,20.090,25.200,14.980,0.100,25313.750,12636.667,7251.667,11000.833,56202.917
05/06/17,19.880,25.560,14.200,1.340,29250.833,14755.417,8092.500,14230.000,66328.750
06/06/17,20.010,25.080,14.940,1.770,29730.833,15346.250,8401.250,15059.167,68537.500
07/06/17,19.520,22.170,16.870,13.690,29795.833,15692.500,8377.917,14985.833,68852.083
08/06/17,21.230,24.950,17.520,0.560,30586.667,15718.333,8403.750,14934.583,69643.333
09/06/17,22.640,27.970,17.310,0.300,31016.250,15512.083,8462.917,15110.417,70101.667
10/06/17,23.090,28.390,17.780,4.030,29027.500,14203.333,7838.750,12744.167,63813.750
11/06/17,21.130,25.140,17.130,0.220,26192.917,12901.667,7300.000,11134.583,57529.167
12/06/17,19.930,24.430,15.430,1.590,29533.333,14650.000,8132.500,14178.333,66494.167
13/06/17,18.560,22.880,14.240,3.360,29960.000,15123.750,8387.083,15005.000,68475.833
14/06/17,20.390,25.880,14.900,0.020,29923.750,15228.333,8369.167,15163.750,68685.000
15/06/17,21.820,27.090,16.550,0.390,30632.500,15724.167,8420.000,15427.083,70203.750
16/06/17,22.700,28.030,17.370,0.180,31522.917,15757.083,8457.500,15327.917,71065.417
17/06/17,22.250,27.590,16.910,0.000,27965.833,14053.750,7931.667,12879.167,62830.417
18/06/17,21.790,25.370,18.210,4.370,25852.917,13239.583,7408.333,11318.333,57819.167
19/06/17,24.130,30.260,18.000,0.000,30380.833,16058.750,8330.000,15009.167,69778.750
20/06/17,23.320,28.640,18.010,23.550,31853.333,16395.833,8757.500,15892.917,72899.583
21/06/17,21.770,24.800,18.740,24.280,31830.417,16194.167,8637.917,15558.333,72220.833
22/06/17,23.220,27.140,19.300,0.670,31918.750,15796.667,8529.167,15485.000,71729.583
23/06/17,24.250,29.780,18.720,0.770,32892.917,16532.083,8698.750,15836.667,73960.417
24/06/17,24.440,28.310,20.560,19.990,30018.750,15136.250,8123.333,13219.167,66497.500
25/06/17,22.250,24.080,20.410,5.460,27887.083,14103.333,7607.083,11777.500,61375.000
26/06/17,23.200,26.740,19.660,0.870,31687.500,15895.833,8386.667,15052.083,71022.083
27/06/17,23.570,26.970,20.170,6.490,32394.167,16516.250,8592.917,16018.333,73521.667
28/06/17,23.600,26.850,20.360,1.500,32257.917,16829.167,8751.250,16037.917,73876.250
29/06/17,24.580,28.420,20.740,13.120,33390.833,16813.333,8941.667,16207.500,75353.333
30/06/17,24.690,27.880,21.500,5.570,32816.250,17041.250,9043.750,15883.750,74785.000
01/07/17,26.000,29.080,22.920,1.840,29888.750,16200.417,8459.167,14150.417,68698.750
02/07/17,27.520,32.290,22.740,1.110,29866.250,15784.167,8131.667,13208.333,66990.417
03/07/17,28.140,32.080,24.200,4.680,36724.167,18714.167,9005.000,17325.000,81768.333
04/07/17,26.420,29.480,23.350,27.460,36464.167,18655.000,9037.083,17692.083,81848.333
05/07/17,25.670,29.100,22.230,5.290,36101.250,17475.417,8955.417,16970.833,79502.917
06/07/17,26.220,30.390,22.050,4.100,35801.250,17763.750,9155.833,17057.500,79778.333
07/07/17,27.200,31.660,22.740,0.720,36838.750,18185.417,9342.917,17282.083,81649.167
08/07/17,28.230,33.180,23.280,0.430,34760.000,17065.000,8690.000,14968.750,75483.750
09/07/17,27.500,31.630,23.370,3.160,33045.417,15710.000,8715.833,13366.250,70837.500
10/07/17,27.860,32.070,23.640,0.070,37980.833,18530.000,10130.833,17129.167,83770.833
